0.38351 33.400 0.38293 0.38409 31.000000 35.800000 
0.38600 33.300 0.38600 0.38600 32.900000 33.700000 
0.38890 31.100 0.38832 0.38948 28.700000 33.500000 
0.39430 32.400 0.39372 0.39488 30.000000 34.800000 
0.39971 31.600 0.39912 0.40029 29.200000 34.000000 
0.40100 31.100 0.40100 0.40100 30.700000 31.500000 
0.40512 30.500 0.40454 0.40556 28.100000 32.900000 
0.40626 33.000 0.33138 0.47968 31.000000 35.000000 
0.40640 29.970 0.40540 0.40740 29.860000 30.080000 
0.41055 29.300 0.40996 0.41113 26.900000 31.700000 
0.41500 30.830 0.41293 0.41708 30.630000 31.030000 
0.41600 29.000 0.41600 0.41600 28.700000 29.300000 
0.41612 28.900 0.41554 0.41671 26.500000 31.300000 
0.42156 28.100 0.42112 0.42215 25.700000 30.500000 
0.42407 30.200 0.42407 0.42407 28.400000 32.000000 
0.42716 28.700 0.42657 0.42760 26.400000 31.000000 
0.42736 27.700 0.42209 0.43261 27.000000 28.400000 
0.42736 27.890 0.42736 0.42736 27.220000 28.560000 
0.43000 27.800 0.43000 0.43000 27.400000 28.200000 
0.43262 27.000 0.43188 0.43291 24.800000 29.200000 
0.43500 28.190 0.43283 0.43718 28.020000 28.360000 
0.43809 26.200 0.43764 0.43868 24.000000 28.400000 
0.44311 26.800 0.44311 0.44311 25.600000 28.000000 
0.44312 26.400 0.44253 0.44356 24.200000 28.600000 
0.44500 27.000 0.44500 0.44500 26.800000 27.200000 
0.44935 26.000 0.44875 0.44979 23.800000 28.200000 
0.45500 26.730 0.45272 0.45728 26.580000 26.880000 
0.45881 25.980 0.45881 0.45881 25.360000 26.600000 
0.46000 26.600 0.46000 0.46000 26.400000 26.800000 
0.46065 24.900 0.46005 0.46110 22.300000 27.500000 
0.46925 26.730 0.46925 0.46925 26.250000 27.210000 
0.47400 26.360 0.47116 0.47684 25.490000 27.230000 
0.47500 26.100 0.47500 0.47500 25.800000 26.400000 
0.47500 26.180 0.47262 0.47738 26.010000 26.350000 
0.47723 25.200 0.47678 0.47888 22.600000 27.800000 
0.47968 25.980 0.47968 0.47968 25.380000 26.580000 
0.48900 26.400 0.48900 0.48900 26.100000 26.700000 
0.49008 27.000 0.48072 0.49943 25.000000 29.000000 
0.49320 28.810 0.49320 0.49320 26.410000 31.210000 
0.49320 26.700 0.49320 0.49320 26.150000 27.250000 
0.49500 26.500 0.49253 0.49748 26.360000 26.640000 
0.49900 27.040 0.49601 0.50199 26.250000 27.830000 
0.49903 28.900 0.49496 0.50311 27.500000 30.300000 
0.50047 27.230 0.50047 0.50047 26.770000 27.690000 
0.51085 26.500 0.51085 0.51085 26.040000 26.960000 
0.51300 27.490 0.50992 0.51608 26.750000 28.230000 
0.51500 26.700 0.51243 0.51758 26.590000 26.810000 
0.53155 27.570 0.53155 0.53155 27.130000 28.010000 
0.53500 27.190 0.53233 0.53768 27.010000 27.370000 
0.53625 34.000 0.52801 0.54452 21.400000 46.600000 
0.54188 28.400 0.54188 0.54188 27.500000 29.300000 
0.54452 29.500 0.54038 0.54867 28.100000 30.900000 
0.54705 28.060 0.54705 0.54705 27.600000 28.520000 
0.54808 29.440 0.54808 0.54808 27.040000 31.840000 
0.54911 27.000 0.53879 0.55942 25.000000 29.000000 
0.55000 28.520 0.54670 0.55330 27.820000 29.220000 
0.55500 27.880 0.55222 0.55778 27.750000 28.010000 
0.56251 27.150 0.56251 0.56251 26.750000 27.550000 
0.56500 29.360 0.56161 0.56839 28.710000 30.010000 
0.57281 27.000 0.55220 0.59338 22.000000 32.000000 
0.57500 28.810 0.57213 0.57788 28.700000 28.920000 
0.57600 29.550 0.57254 0.57946 28.930000 30.170000 
0.57630 32.600 0.56716 0.58563 22.600000 42.600000 
0.57796 29.110 0.57796 0.57796 28.710000 29.510000 
0.58310 28.000 0.56251 0.60364 26.000000 30.000000 
0.58310 29.310 0.58310 0.58310 28.860000 29.760000 
0.58765 30.000 0.58251 0.59280 28.800000 31.200000 
0.59132 29.960 0.59132 0.59132 27.760000 32.160000 
0.59338 31.100 0.59338 0.59338 30.200000 32.000000 
0.59500 29.260 0.59203 0.59798 29.090000 29.430000 
0.59500 30.960 0.59143 0.59857 30.360000 31.560000 
0.60878 29.910 0.60878 0.60878 29.510000 30.310000 
0.61400 30.190 0.61093 0.61707 30.090000 30.290000 
0.61742 34.600 0.60720 0.62767 27.600000 41.600000 
0.62200 32.800 0.61827 0.62573 32.300000 33.300000 
0.62416 30.710 0.62416 0.62416 30.300000 31.120000 
0.63200 32.140 0.62884 0.63516 32.000000 32.280000 
0.63200 34.240 0.62821 0.63579 33.750000 34.730000 
0.63686 35.900 0.62657 0.64703 30.500000 41.300000 
0.63892 34.900 0.63369 0.64401 33.600000 36.200000 
0.63952 33.340 0.63952 0.63952 32.930000 33.750000 
0.64259 34.980 0.64259 0.64259 32.680000 37.280000 
0.65000 34.020 0.64675 0.65325 33.870000 34.170000 
0.65100 36.650 0.64709 0.65491 36.180000 37.120000 
0.65486 34.840 0.65486 0.65486 34.440000 35.240000 
0.65820 40.000 0.64703 0.66937 34.500000 45.500000 
0.66400 39.590 0.66002 0.66798 39.150000 40.030000 
0.66800 37.560 0.66466 0.67134 37.400000 37.720000 
0.67019 37.790 0.67019 0.67019 37.380000 38.200000 
0.67300 40.690 0.66896 0.67704 40.280000 41.100000 
0.67530 37.460 0.67530 0.67530 37.020000 37.900000 
0.68200 43.560 0.67791 0.68609 43.120000 44.000000 
0.68300 46.000 0.67300 0.69300 43.100000 48.900000 
0.68487 43.600 0.67359 0.69603 39.000000 48.200000 
0.68551 39.740 0.68551 0.68551 39.310000 40.170000 
0.68700 41.590 0.68356 0.69043 41.460000 41.720000 
0.68891 44.600 0.68277 0.69506 42.700000 46.500000 
0.69000 41.880 0.69000 0.69000 34.200000 49.560000 
0.69265 44.820 0.69265 0.69265 41.920000 47.720000 
0.69300 45.180 0.68884 0.69716 44.740000 45.620000 
0.69367 42.300 0.69367 0.69367 41.100000 43.500000 
0.69571 42.990 0.69571 0.69571 42.520000 43.460000 
0.69911 49.000 0.68680 0.71131 44.800000 53.200000 
0.70081 42.970 0.70081 0.70081 42.510000 43.430000 
0.70200 45.680 0.69779 0.70621 45.240000 46.120000 
0.70500 44.580 0.70148 0.70853 44.490000 44.670000 
0.71100 46.310 0.70673 0.71527 45.870000 46.750000 
0.71326 45.800 0.70723 0.71947 44.100000 47.500000 
0.71500 44.700 0.71500 0.71500 37.520000 51.880000 
0.71610 45.550 0.71610 0.71610 45.080000 46.020000 
0.71711 45.070 0.71711 0.71711 42.370000 47.770000 
0.71800 46.000 0.71369 0.72231 45.560000 46.440000 
0.71832 49.600 0.70626 0.73060 45.700000 53.500000 
0.72300 45.460 0.71939 0.72662 45.320000 45.600000 
0.72650 45.500 0.72045 0.73257 43.700000 47.300000 
0.73035 45.740 0.73035 0.73035 42.940000 48.540000 
0.73035 44.700 0.73035 0.73035 43.300000 46.100000 
0.73100 45.900 0.70800 0.75400 44.000000 47.800000 
0.73646 45.430 0.73646 0.73646 44.930000 45.930000 
0.73866 45.100 0.73257 0.74492 43.400000 46.800000 
0.73981 50.000 0.72749 0.75202 45.900000 54.100000 
0.74000 44.140 0.74000 0.74000 36.860000 51.420000 
0.74100 44.590 0.73729 0.74471 44.470000 44.710000 
0.74257 45.290 0.74257 0.74257 42.590000 47.990000 
0.74300 44.100 0.73854 0.74746 43.660000 44.540000 
0.75681 44.100 0.75681 0.75681 43.480000 44.720000 
0.75914 48.300 0.74591 0.77227 44.500000 52.100000 
0.76000 41.600 0.75620 0.76380 41.460000 41.740000 
0.76500 41.620 0.76500 0.76500 33.970000 49.270000 
0.76611 44.400 0.76013 0.77227 42.200000 46.600000 
0.77002 44.470 0.77002 0.77002 41.270000 47.670000 
0.77400 40.380 0.76936 0.77864 39.950000 40.810000 
0.77500 41.540 0.75200 0.79800 40.720000 42.360000 
0.77714 39.600 0.77714 0.77714 38.820000 40.380000 
0.77714 41.820 0.76189 0.79237 41.670000 41.970000 
0.77800 38.630 0.77411 0.78189 38.470000 38.790000 
0.77944 45.300 0.76611 0.79249 41.700000 48.900000 
0.78847 39.200 0.78144 0.79568 37.800000 40.600000 
0.79000 38.220 0.79000 0.79000 29.980000 46.460000 
0.79100 36.630 0.78705 0.79496 36.540000 36.720000 
0.79237 39.160 0.79237 0.79237 36.760000 41.560000 
0.79971 42.100 0.78546 0.81387 38.800000 45.400000 
0.80400 36.670 0.79918 0.80882 36.260000 37.080000 
0.80760 37.060 0.80760 0.80760 36.370000 37.750000 
0.81200 36.480 0.80713 0.81687 36.070000 36.890000 
0.81500 35.730 0.81500 0.81500 26.900000 44.560000 
0.81500 35.580 0.81093 0.81907 35.510000 35.650000 
0.81800 36.170 0.81309 0.82291 35.760000 36.580000 
0.81996 39.000 0.80577 0.83405 36.100000 41.900000 
0.82400 35.800 0.81906 0.82894 35.390000 36.210000 
0.83300 35.120 0.82884 0.83716 35.000000 35.240000 
0.84000 35.630 0.84000 0.84000 26.800000 44.460000 
0.84326 35.100 0.83610 0.85026 33.600000 36.600000 
0.84500 36.100 0.83993 0.85007 35.690000 36.510000 
0.84715 34.900 0.84715 0.84715 32.400000 37.400000 
0.85100 36.090 0.84675 0.85526 35.970000 36.210000 
0.85952 37.100 0.84530 0.87363 34.500000 39.700000 
0.86500 36.660 0.86500 0.86500 28.030000 45.290000 
0.86949 36.700 0.85437 0.88468 34.700000 38.700000 
0.87000 38.640 0.86565 0.87435 38.560000 38.720000 
0.87300 38.450 0.86776 0.87824 38.050000 38.850000 
0.87363 37.600 0.86553 0.88174 36.000000 39.200000 
0.87754 37.430 0.87754 0.87754 34.830000 40.030000 
0.88300 40.230 0.87770 0.88830 39.840000 40.620000 
0.89000 39.940 0.89000 0.89000 32.010000 47.870000 
0.89387 37.400 0.88572 0.90187 35.400000 39.400000 
0.89779 37.380 0.89779 0.89779 34.380000 40.380000 
0.90100 41.600 0.88572 0.91600 40.000000 43.200000 
0.90386 39.000 0.90127 0.90645 37.400000 40.600000 
0.90700 44.410 0.90156 0.91244 44.020000 44.800000 
0.91500 44.210 0.91500 0.91500 36.940000 51.480000 
0.91810 39.000 0.91810 0.91810 37.500000 40.500000 
0.92020 43.900 0.90396 0.93636 42.400000 45.400000 
0.92611 40.200 0.92611 0.92611 37.980000 42.420000 
0.93100 49.580 0.92541 0.93659 49.190000 49.970000 
0.93900 51.580 0.93337 0.94463 51.190000 51.970000 
0.94000 50.290 0.94000 0.94000 43.780000 56.800000 
0.94041 48.500 0.92424 0.95650 47.000000 50.000000 
0.94429 47.900 0.93636 0.95243 46.000000 49.800000 
0.94532 46.370 0.94532 0.94532 43.870000 48.870000 
0.94835 48.200 0.94835 0.94835 45.300000 51.100000 
0.95455 50.000 0.95455 0.95455 47.000000 53.000000 
0.96147 55.200 0.94429 0.97873 53.800000 56.600000 
0.96500 55.560 0.96500 0.96500 49.600000 61.520000 
0.96553 48.130 0.96553 0.96553 45.630000 50.630000 
0.96555 54.600 0.95756 0.97374 52.500000 56.700000 
0.96958 55.130 0.96958 0.96958 52.030000 58.230000 
0.96958 47.000 0.94937 0.98978 42.000000 52.000000 
0.97100 57.780 0.96517 0.97683 57.410000 58.150000 
0.98070 60.100 0.96360 0.99789 58.800000 61.400000 
0.98574 53.320 0.98574 0.98574 50.600000 56.040000 
0.98800 59.880 0.98207 0.99393 59.510000 60.250000 
0.99000 58.540 0.99000 0.99000 52.860000 64.220000 
0.99376 58.600 0.98481 1.00290 56.200000 61.000000 
0.99584 54.200 0.99584 0.99584 51.410000 56.990000 
0.99600 60.090 0.99002 1.00198 59.710000 60.470000 
0.99681 56.000 0.99681 0.99681 52.000000 60.000000 
0.99786 59.220 0.99786 0.99786 55.820000 62.620000 
1.00094 61.200 0.98373 1.01807 59.900000 62.500000 
1.00200 60.580 0.99599 1.00801 60.200000 60.960000 
1.01500 58.090 1.01500 1.01500 52.320000 63.860000 
1.01600 59.750 1.00990 1.02210 59.370000 60.130000 
1.01603 56.760 1.01603 1.01603 53.920000 59.600000 
1.01610 57.800 1.00690 1.02510 55.600000 60.000000 
1.02007 58.460 1.02007 1.02007 55.260000 61.660000 
1.02114 60.500 1.00292 1.03928 59.300000 61.700000 
1.02700 57.800 1.02084 1.03316 57.420000 58.180000 
1.04000 55.180 1.04000 1.04000 49.220000 61.140000 
1.04019 59.300 1.02205 1.05844 58.000000 60.600000 
1.04420 54.500 1.03530 1.05330 52.100000 56.900000 
1.04529 55.170 1.04529 1.04529 52.380000 57.960000 
1.04832 55.020 1.04832 1.04832 51.620000 58.420000 
1.05000 53.800 1.04370 1.05630 53.420000 54.180000 
1.06045 54.400 1.04128 1.07955 53.000000 55.800000 
1.06500 50.220 1.06500 1.06500 43.680000 56.760000 
1.06940 50.400 1.06050 1.07860 47.800000 53.000000 
1.07354 50.670 1.07354 1.07354 47.070000 54.270000 
1.07500 49.750 1.06855 1.08145 49.370000 50.130000 
1.07555 48.820 1.07555 1.07555 46.190000 51.450000 
1.08158 51.800 1.06247 1.10080 50.500000 53.100000 
1.08900 46.690 1.08247 1.09553 46.300000 47.080000 
1.09000 45.630 1.09000 1.09000 38.520000 52.740000 
1.09572 45.700 1.09572 1.09572 43.080000 48.320000 
1.09880 44.700 1.08860 1.10880 42.500000 46.900000 
1.10100 44.410 1.09439 1.10761 44.020000 44.800000 
1.10173 48.900 1.08158 1.12181 47.700000 50.100000 
1.10277 44.840 1.10277 1.10277 41.640000 48.040000 
1.11500 41.410 1.11500 1.11500 33.720000 49.100000 
1.11588 41.520 1.11588 1.11588 38.990000 44.050000 
1.12700 41.020 1.12024 1.13376 40.630000 41.410000 
1.14000 39.350 1.14000 1.14000 31.280000 47.420000 
1.14108 42.800 1.12088 1.16121 41.700000 43.900000 
1.14110 39.600 1.13100 1.15100 37.600000 41.600000 
1.14510 39.540 1.14510 1.14510 36.540000 42.540000 
1.15100 39.290 1.14409 1.15791 38.900000 39.680000 
1.16500 37.970 1.16500 1.16500 29.600000 46.340000 
1.16600 38.150 1.15900 1.17300 37.760000 38.540000 
1.17600 38.140 1.16894 1.18306 37.750000 38.530000 
1.18126 38.300 1.16007 1.20245 37.900000 38.700000 
1.19000 37.260 1.19000 1.19000 28.690000 45.830000 
1.19500 37.190 1.18783 1.20217 36.800000 37.580000 
1.19545 36.660 1.19545 1.19545 34.360000 38.960000 
1.20100 37.180 1.19379 1.20821 36.790000 37.570000 
1.20144 37.600 1.18031 1.22249 37.200000 38.000000 
1.20330 35.900 1.19230 1.21440 33.900000 37.900000 
1.20753 35.770 1.20753 1.20753 32.770000 38.770000 
1.21500 36.380 1.21500 1.21500 27.710000 45.050000 
1.22600 36.760 1.21864 1.23336 36.370000 37.150000 
1.24000 36.120 1.24000 1.24000 27.350000 44.890000 
1.24175 36.500 1.21962 1.26382 36.000000 37.000000 
1.25100 36.570 1.24349 1.25851 36.180000 36.960000 
1.26500 36.190 1.26500 1.26500 27.420000 44.960000 
1.27500 36.450 1.26735 1.28265 36.060000 36.840000 
1.27780 35.500 1.26580 1.28990 33.500000 37.500000 
1.28100 36.420 1.27331 1.28869 36.030000 36.810000 
1.28193 36.000 1.25975 1.30405 35.600000 36.400000 
1.28199 35.520 1.28199 1.28199 32.520000 38.520000 
1.29000 36.160 1.29000 1.29000 27.390000 44.930000 
1.29608 34.450 1.29608 1.29608 32.130000 36.770000 
1.31200 36.560 1.30413 1.31987 36.170000 36.950000 
1.31500 36.230 1.31500 1.31500 27.460000 45.000000 
1.32118 35.600 1.29699 1.34512 35.200000 36.000000 
1.33200 36.630 1.32401 1.33999 36.240000 37.020000 
1.34000 36.570 1.34000 1.34000 27.900000 45.240000 
1.34900 36.640 1.34091 1.35709 36.250000 37.030000 
1.35500 36.610 1.34687 1.36313 36.220000 37.000000 
1.36500 36.390 1.36500 1.36500 27.720000 45.060000 
1.38000 36.680 1.37172 1.38828 36.290000 37.070000 
1.38845 35.700 1.36323 1.41363 35.300000 36.100000 
1.39000 36.130 1.39000 1.39000 27.360000 44.900000 
1.39303 34.600 1.39303 1.39303 31.900000 37.300000 
1.39561 35.720 1.39561 1.39561 33.370000 38.070000 
1.39900 36.650 1.39061 1.40739 36.260000 37.040000 
1.40900 36.620 1.40055 1.41745 36.240000 37.000000 
1.41500 35.880 1.41500 1.41500 27.010000 44.750000 
1.42051 35.900 1.39448 1.44671 35.500000 36.300000 
1.43300 36.540 1.42440 1.44160 36.160000 36.920000 
1.44000 36.110 1.44000 1.44000 27.340000 44.880000 
1.45100 36.490 1.44229 1.45971 36.110000 36.870000 
1.46500 35.630 1.46500 1.46500 26.760000 44.500000 
1.47600 36.070 1.46714 1.48486 35.690000 36.450000 
1.49000 35.820 1.49000 1.49000 26.950000 44.690000 
1.49400 36.060 1.48504 1.50296 35.680000 36.440000 
1.49607 33.480 1.49607 1.49607 31.070000 35.890000 
1.50088 35.500 1.47371 1.52803 35.100000 35.900000 
1.51500 35.060 1.51500 1.51500 25.990000 44.130000 
1.52097 35.300 1.49284 1.54909 34.900000 35.700000 
1.53100 35.540 1.52181 1.54019 35.160000 35.920000 
1.54000 34.630 1.54000 1.54000 25.460000 43.800000 
1.54115 34.500 1.51288 1.56920 34.100000 34.900000 
1.56500 34.390 1.56500 1.56500 25.220000 43.560000 
1.57200 35.080 1.56257 1.58143 34.700000 35.460000 
1.58119 34.700 1.55202 1.61035 34.300000 35.100000 
1.59000 34.000 1.59000 1.59000 24.730000 43.270000 
1.59000 32.500 1.56500 1.61500 31.900000 33.100000 
1.59548 31.810 1.59548 1.59548 29.310000 34.310000 
1.60400 34.750 1.59438 1.61362 34.360000 35.140000 
1.62139 34.700 1.59131 1.65147 34.300000 35.100000 
1.62200 34.620 1.61227 1.63173 34.230000 35.010000 
1.67200 34.640 1.66197 1.68203 34.240000 35.040000 
1.68155 34.300 1.65040 1.71270 33.900000 34.700000 
1.71900 34.700 1.70869 1.72931 34.300000 35.100000 
1.75983 34.300 1.72770 1.79196 33.900000 34.700000 
1.77300 35.080 1.76236 1.78364 34.670000 35.490000 
1.78500 35.110 1.77429 1.79571 34.690000 35.530000 
1.82099 34.000 1.77675 1.85601 33.600000 34.400000 
1.82100 35.510 1.81007 1.83193 35.080000 35.940000 
1.85100 35.490 1.83989 1.86211 35.030000 35.950000 
1.86900 35.580 1.85779 1.88021 35.120000 36.040000 
1.87913 34.800 1.84394 1.91413 34.500000 35.100000 
1.91600 36.030 1.90450 1.92750 35.590000 36.470000 
1.92026 35.200 1.88409 1.95624 34.800000 35.600000 
1.95100 36.080 1.93929 1.96271 35.630000 36.530000 
1.96700 36.180 1.95520 1.97880 35.730000 36.630000 
2.00010 35.700 1.95990 2.02000 34.900000 36.500000 
2.01600 36.380 2.00390 2.02810 35.910000 36.850000 
2.05000 36.420 2.03770 2.06230 35.920000 36.920000 
2.06700 36.340 2.05460 2.07940 35.840000 36.840000 
2.10200 36.100 2.08939 2.11461 35.600000 36.600000 
2.11979 35.400 2.07958 2.15983 35.100000 35.700000 
2.16800 36.060 2.15499 2.18101 35.560000 36.560000 
2.21700 35.770 2.20370 2.23030 35.180000 36.360000 
2.26000 35.480 2.26000 2.26000 32.230000 38.730000 
2.26600 35.440 2.25240 2.27960 34.840000 36.040000 
2.36600 34.630 2.35180 2.38020 34.030000 35.230000 
2.41400 34.350 2.39952 2.42848 33.700000 35.000000 
2.47000 33.800 2.45518 2.48482 32.800000 34.800000 
2.52000 34.055 2.52000 2.52000 32.535000 35.575000 
2.52200 33.530 2.50687 2.53713 32.480000 34.580000 
2.56800 33.320 2.55259 2.58341 32.420000 34.220000 
2.61400 32.950 2.59832 2.62968 32.050000 33.850000 
2.62000 33.468 2.62000 2.62000 31.948000 34.988000 
2.66500 32.890 2.64901 2.68099 31.890000 33.890000 
2.72000 33.017 2.72000 2.72000 31.497000 34.537000 
2.75000 32.500 2.75000 2.75000 32.400000 32.600000 
2.75000 32.500 2.73500 2.76500 32.400000 32.600000 
2.82000 32.758 2.82000 2.82000 31.238000 34.278000 
2.92000 32.546 2.92000 2.92000 31.026000 34.066000 
3.02000 32.411 3.02000 3.02000 30.891000 33.931000 
3.10010 30.900 3.04000 3.16010 30.000000 31.800000 
3.12000 32.299 3.12000 3.12000 30.784000 33.814000 
3.15000 31.300 3.05550 3.24450 23.000000 39.600000 
3.22000 32.174 3.22000 3.22000 30.659000 33.689000 
3.32000 31.973 3.32000 3.32000 30.458000 33.488000 
3.40000 31.400 3.10000 3.70000 30.700000 32.100000 
3.42000 31.746 3.42000 3.42000 30.231000 33.261000 
3.52000 31.569 3.52000 3.52000 30.054000 33.084000 
3.62000 31.334 3.62000 3.62000 29.819000 32.849000 
3.72000 31.064 3.72000 3.72000 29.549000 32.579000 
3.82000 30.901 3.82000 3.82000 29.391000 32.411000 
3.90000 30.000 3.50000 4.30000 29.500000 30.500000 
3.93000 30.739 3.93000 3.93000 29.229000 32.249000 
4.03000 30.519 4.03000 4.03000 29.009000 32.029000 
4.10000 30.800 4.02000 4.18010 29.800000 31.800000 
4.13000 30.363 4.13000 4.13000 28.853000 31.873000 
4.13000 29.900 4.00610 4.25390 21.400000 38.400000 
4.23000 30.170 4.23000 4.23000 28.660000 31.680000 
4.33000 30.058 4.33000 4.33000 28.548000 31.568000 
4.43000 29.902 4.43000 4.43000 28.392000 31.412000 
4.50000 30.200 4.50000 4.50000 28.100000 32.300000 
4.53000 29.744 4.53000 4.53000 28.234000 31.254000 
